date,subject,message,station,cause,key,category_name,borough,line,reason
11/29/22 22:23,"MANH, N and R Trains, Delays",N/R trains are delayed in both directions while we address a train with a mechanical problem near Lexington Av/59 St.,Lexington Av/59 St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],R,Delays
11/29/22 21:53,"QNS, N and W Trains, Delays",Northbound N/W trains are delayed while we request NYPD assistance with a person being disruptive at Queensboro Plaza.,Queensboro Plaza,disruptive,disruptive,Disruptive Passenger,['QNS'],N,Delays
11/29/22 21:53,"QNS, N and W Trains, Delays",Northbound N/W trains are delayed while we request NYPD assistance with a person being disruptive at Queensboro Plaza.,Queensboro Plaza,disruptive,disruptive,Disruptive Passenger,['QNS'],W,Delays
11/29/22 21:24,"MANH, F Train, Delays",Southbound F trains are delayed while we request NYPD assistance with an unauthorized person on the tracks at East Broadway.,East Broadway,unauthorized person,unauthorized person,Disruptive Passenger,['MANH'],F,Delays
11/29/22 21:23,"BKLYN, F Train, Delays",F trains are delayed entering/leaving Coney Island-Stillwell Av while NYPD responds to a person being disruptive on a train at that station.,Coney Island-Stillwell Av,disruptive,disruptive,Disruptive Passenger,['BKLYN'],F,Delays
11/29/22 21:02,"BX, 6 Train, Delays",6 trains are running with delays in both directions after we addressed a signal problem at Pelham Bay Park.,Pelham Bay Park,signal,signal,Singal Malfunction,['BX'],6,Delays
11/29/22 20:47,"QNS, 7 and 7X Trains, Multiple Changes",7 trains are delayed in both directions wjile we work to correct a mechanical problem on a work train at 82 St-Jackson Hts. 7X service is suspended.,82 St-Jackson Hts,mechanical problem,mechanical problem,Mechanical Problem,['QNS'],7,Multiple Changes
11/29/22 20:47,"QNS, 7 and 7X Trains, Multiple Changes",7 trains are delayed in both directions wjile we work to correct a mechanical problem on a work train at 82 St-Jackson Hts. 7X service is suspended.,82 St-Jackson Hts,mechanical problem,mechanical problem,Mechanical Problem,['QNS'],7X,Multiple Changes
11/29/22 20:34,"BKLYN, L Train, Delays",Canarsie-Rockaway Pkwy-bound L trains are delayed due to an NYPD investigation at Myrtle-Wyckoff Avs.,Myrtle-Wyckoff Avs,investigation,investigation,Police Activity,['BKLYN'],L,Delays
11/29/22 19:19,"BKLYN, 2 and 3 Trains, Delays",Northbound 2/3 trains are delayed while we investigate why a train's brakes activated near Eastern Pkwy-Brooklyn Museum.,Eastern Pkwy-Brooklyn Museum,brake,brake,Brake Malfunction,['BKLYN'],2,Delays
11/29/22 19:19,"BKLYN, 2 and 3 Trains, Delays",Northbound 2/3 trains are delayed while we investigate why a train's brakes activated near Eastern Pkwy-Brooklyn Museum.,Eastern Pkwy-Brooklyn Museum,brake,brake,Brake Malfunction,['BKLYN'],3,Delays
11/29/22 19:13,"E, F, M, and R Trains, Delays",E/F/M/R trains are running with delays in both directions following multiple incidents in Queens and Manhattan. Allow additional travel time. What Happened? NYPD removed an unauthorized person from the tracks at 50 St. We moved a trains that had their brakes activated near Queens Plaza and 23 St.,50 St,unauthorized person,unauthorized person,Disruptive Passenger,[],E,Delays
11/29/22 19:13,"E, F, M, and R Trains, Delays",E/F/M/R trains are running with delays in both directions following multiple incidents in Queens and Manhattan. Allow additional travel time. What Happened? NYPD removed an unauthorized person from the tracks at 50 St. We moved a trains that had their brakes activated near Queens Plaza and 23 St.,50 St,unauthorized person,unauthorized person,Disruptive Passenger,[],F,Delays
11/29/22 19:13,"E, F, M, and R Trains, Delays",E/F/M/R trains are running with delays in both directions following multiple incidents in Queens and Manhattan. Allow additional travel time. What Happened? NYPD removed an unauthorized person from the tracks at 50 St. We moved a trains that had their brakes activated near Queens Plaza and 23 St.,50 St,unauthorized person,unauthorized person,Disruptive Passenger,[],M,Delays
11/29/22 19:13,"E, F, M, and R Trains, Delays",E/F/M/R trains are running with delays in both directions following multiple incidents in Queens and Manhattan. Allow additional travel time. What Happened? NYPD removed an unauthorized person from the tracks at 50 St. We moved a trains that had their brakes activated near Queens Plaza and 23 St.,50 St,unauthorized person,unauthorized person,Disruptive Passenger,[],R,Delays
11/29/22 18:52,"MANH, E Train, Delays",Southbound E trains are delayed while we request NYPD assistance with an unauthorized person on the tracks at 50 St.,50 St,unauthorized person,unauthorized person,Disruptive Passenger,['MANH'],E,Delays
11/29/22 18:47,"QNS, J Train, Delays",Broad St-bound J trains are delayed while we remove a train with a door problem from service at Woodhaven Blvd.,Woodhaven Blvd,door,door,Mechanical Problem,['QNS'],J,Delays
11/29/22 18:30,"MANH, F and M Trains, Delays",Stillwell Av-bound F and Metropolitan Av-bound M trains are delayed while we investigate why a train's brakes activated near 23 St.,23 St,brake,brake,Brake Malfunction,['MANH'],F,Delays
11/29/22 18:30,"MANH, F and M Trains, Delays",Stillwell Av-bound F and Metropolitan Av-bound M trains are delayed while we investigate why a train's brakes activated near 23 St.,23 St,brake,brake,Brake Malfunction,['MANH'],M,Delays
11/29/22 18:01,"QNS, E and F Trains, Delays",Southbound E/F trains are delayed while we investigate why a train's brakes activated near Queens Plaza.,Queens Plaza,brake,brake,Brake Malfunction,['QNS'],E,Delays
11/29/22 18:01,"QNS, E and F Trains, Delays",Southbound E/F trains are delayed while we investigate why a train's brakes activated near Queens Plaza.,Queens Plaza,brake,brake,Brake Malfunction,['QNS'],F,Delays
11/29/22 17:47,"MANH, A Train, Delays",Northbound A trains are running with delays after we requested NYPD assistance with a person being disruptive at 181 St.,181 St,disruptive,disruptive,Disruptive Passenger,['MANH'],A,Delays
11/29/22 17:01,"BKLYN, 2 and 3 Trains, Delays",Southbound 2/3 trains are delayed while we request NYPD assistance with passengers being disruptive at Borough Hall.,Borough Hall,disruptive,disruptive,Disruptive Passenger,['BKLYN'],2,Delays
11/29/22 17:01,"BKLYN, 2 and 3 Trains, Delays",Southbound 2/3 trains are delayed while we request NYPD assistance with passengers being disruptive at Borough Hall.,Borough Hall,disruptive,disruptive,Disruptive Passenger,['BKLYN'],3,Delays
11/29/22 16:07,"BKLYN, D and N Trains, Delays",Southbound D/N trains are delayed while we investigate why a train's brakes activated near DeKalb Av.,DeKalb Av,brake,brake,Brake Malfunction,['BKLYN'],D,Delays
11/29/22 16:07,"BKLYN, D and N Trains, Delays",Southbound D/N trains are delayed while we investigate why a train's brakes activated near DeKalb Av.,DeKalb Av,brake,brake,Brake Malfunction,['BKLYN'],N,Delays
11/29/22 15:56,"BKLYN, D Train, Delays",D trains are delayed in both directions while we investigate why a train's brakes activated at Coney Island-Stillwell Av.,Coney Island-Stillwell Av,brake,brake,Brake Malfunction,['BKLYN'],D,Delays
11/29/22 15:22,"MANH, F Train, Delays",Southbound F trains are delayed while we request NYPD assistance with passengers being disruptive at Delancey St-Essex St.,Delancey St-Essex St,disruptive,disruptive,Disruptive Passenger,['MANH'],F,Delays
11/29/22 14:37,"BX, 6 Train, Delays",Northbound 6 trains are delayed while we address a switch malfunction at Parkchester.,Parkchester,switch,switch,Switch Malfunction,['BX'],6,Delays
11/29/22 14:17,"MANH, 4 and 5 Trains, Delays",Northbound 4/5 trains are delayed while NYPD responds to a person being disruptive on a train at 125 St.,125 St,disruptive,disruptive,Disruptive Passenger,['MANH'],4,Delays
11/29/22 14:17,"MANH, 4 and 5 Trains, Delays",Northbound 4/5 trains are delayed while NYPD responds to a person being disruptive on a train at 125 St.,125 St,disruptive,disruptive,Disruptive Passenger,['MANH'],5,Delays
11/29/22 13:47,"BKLYN, 2 and 5 Trains, Delays",Southbound 2/5 trains are delayed while we remove a train from service at Winthrop St after a train crew member was assaulted on that train.,Winthrop St\,disruptive,disruptive,Disruptive Passenger,['BKLYN'],2,Delays
11/29/22 13:47,"BKLYN, 2 and 5 Trains, Delays",Southbound 2/5 trains are delayed while we remove a train from service at Winthrop St after a train crew member was assaulted on that train.,Winthrop St\,disruptive,disruptive,Disruptive Passenger,['BKLYN'],5,Delays
11/29/22 13:31,"BKLYN, QNS, J and M Trains, Delays",Jamaica Center-Parsons/Archer-bound J trains are running on the local track from Marcy Av to Myrtle Av. We are performing track maintenance between Marcy Av and Hewes St. Expect a longer wait for a northbound M train while they share the track with rerouted trains.,Marcy Av and Hewes St,track maintenance,track maintenance,Track Maintenance,"['BKLYN', 'QNS']",J,Delays
11/29/22 13:31,"BKLYN, QNS, J and M Trains, Delays",Jamaica Center-Parsons/Archer-bound J trains are running on the local track from Marcy Av to Myrtle Av. We are performing track maintenance between Marcy Av and Hewes St. Expect a longer wait for a northbound M train while they share the track with rerouted trains.,Marcy Av and Hewes St,track maintenance,track maintenance,Track Maintenance,"['BKLYN', 'QNS']",M,Delays
11/29/22 12:30,"MANH, A and C Trains, Delays",Southbound A/C trains are running with delays after we removed a vandalized train car from service at Chambers St.,Chambers St,vandalized,vandalized,Cleaning Trains,['MANH'],A,Delays
11/29/22 12:30,"MANH, A and C Trains, Delays",Southbound A/C trains are running with delays after we removed a vandalized train car from service at Chambers St.,Chambers St,vandalized,vandalized,Cleaning Trains,['MANH'],C,Delays
11/29/22 12:20,"QNS, A Train, Delays",A trains are running with delays in both directions after NYPD responded to an unauthorized person on the tracks at Aqueduct-N Conduit Av.,Aqueduct-N Conduit Av,unauthorized person,unauthorized person,Disruptive Passenger,['QNS'],A,Delays
11/29/22 11:57,"BKLYN, F and G Trains, Delays",Northbound F and Court Sq-bound G trains are running with delays while our crews perform track maintenance between W 8 St-NY Aquarium and Avenue X.,W 8 St-NY Aquarium,track maintenance,track maintenance,Track Maintenance,['BKLYN'],F,Delays
11/29/22 11:57,"BKLYN, F and G Trains, Delays",Northbound F and Court Sq-bound G trains are running with delays while our crews perform track maintenance between W 8 St-NY Aquarium and Avenue X.,W 8 St-NY Aquarium,track maintenance,track maintenance,Track Maintenance,['BKLYN'],G,Delays
11/29/22 11:21,"BKLYN, N Train, Express to Local",Northbound N trains are on the local track from 59 St to 36 St while we remove a train with a mechanical problem from service at 59 St.,59 St,mechanical problem,mechanical problem,Mechanical Problem,['BKLYN'],N,Express to Local
11/29/22 11:09,"BX, 2 Train, Delays",Northbound 2 trains are delayed while we request NYPD assistance for an individual being disruptive on a train at Gun Hill Rd.,Gun Hill Rd,disruptive,disruptive,Disruptive Passenger,['BX'],2,Delays
11/29/22 11:03,"BKLYN, F and G Trains, Some Reroutes",Some northbound F and Court Sq-bound G trains are running express from Church Av to Smith-9 Sts while our crews perform track maintenance at Church Av,Church Av,track maintenance,track maintenance,Track Maintenance,['BKLYN'],F,Some Reroutes
11/29/22 11:03,"BKLYN, F and G Trains, Some Reroutes",Some northbound F and Court Sq-bound G trains are running express from Church Av to Smith-9 Sts while our crews perform track maintenance at Church Av,Church Av,track maintenance,track maintenance,Track Maintenance,['BKLYN'],G,Some Reroutes
11/29/22 10:57,"QNS, M and R Trains, Delays",Metropolitan Av-bound M and southbound R trains are running with delays after we moved a train that had its brakes activated near 36 St (Queens).,36 St (Queens),brake,brake,Brake Malfunction,['QNS'],M,Delays
11/29/22 10:57,"QNS, M and R Trains, Delays",Metropolitan Av-bound M and southbound R trains are running with delays after we moved a train that had its brakes activated near 36 St (Queens).,36 St (Queens),brake,brake,Brake Malfunction,['QNS'],R,Delays
11/29/22 10:52,"MANH, 1 Train, Delays",Northbound 1 trains are delayed while we remove a train with a mechanical problem from service at Times Sq-42 St.,Times Sq-42 St,mechanical problem,mechanical problem,Mechanical Problem,['MANH'],1,Delays
11/29/22 10:37,"BKLYN, F Train, Delays",Northbound F trains are running with delays after we moved a train that had its brakes activated at Avenue U.,Avenue U,brake,brake,Brake Malfunction,['BKLYN'],F,Delays
11/29/22 9:54,"QNS, 7 Train, Delays",Flushing-Main St-bound 7 trains are running with delays after we removed a train with a mechanical problem from service at 52 St.,52 St,mechanical problem,mechanical problem,Mechanical Problem,['QNS'],7,Delays
11/29/22 9:38,"BKLYN, F Train, Delays",Southbound F trains are running with delays after we investigated what caused a train's brakes to activate at Avenue U.,Avenue U,brake,brake,Brake Malfunction,['BKLYN'],F,Delays
11/29/22 9:28,"BKLYN, 2 and 3 Trains, Delays",Southbound 2/3 trains are delayed while we investigate why a train's brakes were activated at Borough Hall.,Borough Hall,brake,brake,Brake Malfunction,['BKLYN'],2,Delays
11/29/22 9:28,"BKLYN, 2 and 3 Trains, Delays",Southbound 2/3 trains are delayed while we investigate why a train's brakes were activated at Borough Hall.,Borough Hall,brake,brake,Brake Malfunction,['BKLYN'],3,Delays
11/29/22 9:08,"MANH, 7 Train, Delays",34 St-Hudson Yards-bound 7 trains are delayed while we address a door problem on a train at Times Sq-42 St.,Times Sq-42 St,door,door,Mechanical Problem,['MANH'],7,Delays
11/29/22 9:06,"BX, 2 and 5 Trains, Delays",Southbound 2/5 trains are running with delays after we investigated reports of a person being disruptive at 3 Av-149 St.,3 Av-149 St,disruptive,disruptive,Disruptive Passenger,['BX'],2,Delays
11/29/22 9:06,"BX, 2 and 5 Trains, Delays",Southbound 2/5 trains are running with delays after we investigated reports of a person being disruptive at 3 Av-149 St.,3 Av-149 St,disruptive,disruptive,Disruptive Passenger,['BX'],5,Delays
